Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-05-18,1,2026051805011096,AHL,56,32,19,509.9,9688.1,1
2026-05-18,2,2026051805011095,AHL,56,47,36,509.8,18352.8,1
2026-05-18,3,2026051805011094,AHL,56,6,10,509.0,5090.0,1
2026-05-18,4,2026051805011093,AHL,56,58,10,508.0,5080.0,1
2026-05-18,5,2026051805011092,AHL,56,57,25,507.0,12675.0,1
2026-05-18,6,2026051805010670,AHL,89,25,28,500.0,14000.0,1
2026-05-18,7,2026051805010692,BEDC,28,26,50,364.2,18210.0,1
2026-05-18,8,2026051805010691,BEDC,28,57,100,363.9,36390.0,1
2026-05-18,9,2026051805011124,BGWT,35,7,10,669.0,6690.0,1
2026-05-18,10,2026051805011088,BGWT,41,47,94,632.0,59408.0,1
2026-05-18,11,2026051805011087,BGWT,49,47,20,632.0,12640.0,1
2026-05-18,12,2026051805011062,BGWT,51,47,100,652.1,65210.0,1
2026-05-18,13,2026051805011061,BGWT,58,47,67,653.0,43751.0,1
2026-05-18,14,2026051805011068,BGWT,52,47,784,651.0,510384.0,1
2026-05-18,15,2026051805011067,BGWT,32,47,50,652.0,32600.0,1
2026-05-18,16,2026051805011066,BGWT,42,47,100,652.0,65200.0,1
2026-05-18,17,2026051805011065,BGWT,42,47,100,652.0,65200.0,1
2026-05-18,18,2026051805011064,BGWT,22,47,50,652.0,32600.0,1
2026-05-18,19,2026051805011063,BGWT,51,47,100,652.1,65210.0,1
2026-05-18,20,2026051805011074,BGWT,32,47,100,650.0,65000.0,1
2026-05-18,21,2026051805011073,BGWT,94,47,10,650.0,6500.0,1
2026-05-18,22,2026051805011072,BGWT,21,47,100,651.0,65100.0,1
2026-05-18,23,2026051805011071,BGWT,58,47,20,651.0,13020.0,1
2026-05-18,24,2026051805011070,BGWT,5,47,1000,651.0,651000.0,1
2026-05-18,25,2026051805011069,BGWT,32,47,50,651.0,32550.0,1
2026-05-18,26,2026051805011080,BGWT,8,47,430,641.2,275716.0,1
2026-05-18,27,2026051805011079,BGWT,42,47,10,642.0,6420.0,1
2026-05-18,28,2026051805011078,BGWT,56,47,30,644.0,19320.0,1
2026-05-18,29,2026051805011077,BGWT,19,47,10,644.0,6440.0,1
2026-05-18,30,2026051805011076,BGWT,38,47,25,647.0,16175.0,1
2026-05-18,31,2026051805011075,BGWT,82,47,100,648.0,64800.0,1
2026-05-18,32,2026051805011086,BGWT,57,47,10,632.2,6322.0,1
2026-05-18,33,2026051805011085,BGWT,46,47,15,633.6,9504.0,1
2026-05-18,34,2026051805011084,BGWT,34,47,100,634.0,63400.0,1
2026-05-18,35,2026051805011083,BGWT,33,47,150,640.0,96000.0,1
2026-05-18,36,2026051805011082,BGWT,48,47,15,640.0,9600.0,1
2026-05-18,37,2026051805011081,BGWT,46,47,10,640.6,6406.0,1
2026-05-18,38,2026051805010739,BHDC,59,26,23,456.3,10494.9,1
2026-05-18,39,2026051805010696,BHDC,39,56,200,456.5,91300.0,1
2026-05-18,40,2026051805010695,BHDC,38,56,10,456.6,4566.0,1
2026-05-18,41,2026051805011034,BHL,14,58,50,221.0,11050.0,1
2026-05-18,42,2026051805010934,BHL,42,58,17,221.0,3757.0,1
2026-05-18,43,2026051805010928,BHL,49,52,339,220.9,74885.1,1
2026-05-18,44,2026051805010844,BHL,49,42,15,220.9,3313.5,1
2026-05-18,45,2026051805010841,BHL,34,52,661,221.0,146081.0,1
2026-05-18,46,2026051805010840,BHL,34,58,339,221.0,74919.0,1
2026-05-18,47,2026051805010830,BHL,49,6,250,220.9,55225.0,1
2026-05-18,48,2026051805010782,BHL,51,39,130,220.8,28704.0,1
2026-05-18,49,2026051805010745,BHL,52,58,500,221.0,110500.0,1
2026-05-18,50,2026051805010688,BHL,51,48,305,220.8,67344.0,1
2026-05-18,51,2026051805010649,BHL,32,48,25,221.0,5525.0,1
2026-05-18,52,2026051805011127,BHPL,33,42,53,515.0,27295.0,1
2026-05-18,53,2026051805011126,BHPL,34,42,187,515.0,96305.0,1
2026-05-18,54,2026051805010938,BHPL,57,45,115,515.1,59236.5,1
2026-05-18,55,2026051805010669,BNHC,42,1,100,322.0,32200.0,1
2026-05-18,56,2026051805011113,CHDC,37,5,30,2252.1,67563.0,1
2026-05-18,57,2026051805011091,CHDC,11,94,10,2269.0,22690.0,1
2026-05-18,58,2026051805010870,CHDC,35,41,2,2260.0,4520.0,1
2026-05-18,59,2026051805010710,CHDC,86,6,10,2252.0,22520.0,1
2026-05-18,60,2026051805010979,CIT,8,26,10,1768.5,17685.0,1
2026-05-18,61,2026051805010978,CIT,16,58,21,1768.0,37128.0,1
2026-05-18,62,2026051805010675,CIT,16,49,250,1768.0,442000.0,1
2026-05-18,63,2026051805010647,CIT,16,42,24,1768.0,42432.0,1
2026-05-18,64,2026051805010847,CKHL,45,37,10,664.0,6640.0,1
2026-05-18,65,2026051805010846,CKHL,45,58,10,656.0,6560.0,1
2026-05-18,66,2026051805011028,CLI,56,17,53,451.6,23934.8,1
2026-05-18,67,2026051805011027,CLI,56,52,12,451.6,5419.2,1
2026-05-18,68,2026051805011004,CLI,21,49,13,452.0,5876.0,1
2026-05-18,69,2026051805010786,CLI,56,49,13,451.6,5870.8,1
2026-05-18,70,2026051805010740,CLI,42,45,13,451.6,5870.8,1
2026-05-18,71,2026051805010757,CMF2,57,62,160,9.96,1593.6,1
2026-05-18,72,2026051805011059,DOLTI,86,58,16,347.0,5552.0,1
2026-05-18,73,2026051805011058,DOLTI,86,58,30,347.0,10410.0,1
2026-05-18,74,2026051805011057,DOLTI,86,57,14,347.0,4858.0,1
2026-05-18,75,2026051805011056,DOLTI,86,49,50,346.0,17300.0,1
2026-05-18,76,2026051805011055,DOLTI,86,83,90,345.0,31050.0,1
2026-05-18,77,2026051805010983,DOLTI,62,83,10,345.0,3450.0,1
2026-05-18,78,2026051805010674,DOLTI,29,82,111,345.0,38295.0,1
2026-05-18,79,2026051805010668,DORDI,65,71,1,265.0,265.0,1
2026-05-18,80,2026051805010955,EHPL,51,1,33,382.0,12606.0,1
2026-05-18,81,2026051805010819,EHPL,41,1,20,382.0,7640.0,1
