Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-05-19,1,2026051905010724,AHL,56,35,11,507.0,5577.0,1
2026-05-19,2,2026051905010690,BBC,7,11,10,4742.1,47421.0,1
2026-05-19,3,2026051905010606,BEDC,52,49,232,366.0,84912.0,1
2026-05-19,4,2026051905010605,BEDC,6,49,50,366.0,18300.0,1
2026-05-19,5,2026051905010604,BEDC,51,49,118,366.0,43188.0,1
2026-05-19,6,2026051905010398,BEDC,39,92,50,366.1,18305.0,1
2026-05-19,7,2026051905010397,BEDC,51,92,13,366.1,4759.3,1
2026-05-19,8,2026051905010603,BEDC,83,49,100,366.1,36610.0,1
2026-05-19,9,2026051905010588,BEDC,1,58,100,368.0,36800.0,1
2026-05-19,10,2026051905010399,BEDC,51,92,82,366.0,30012.0,1
2026-05-19,11,2026051905010734,BGWT,35,47,50,654.0,32700.0,1
2026-05-19,12,2026051905010665,BGWT,48,57,40,656.0,26240.0,1
2026-05-19,13,2026051905010472,BGWT,45,57,10,657.0,6570.0,1
2026-05-19,14,2026051905010578,BHDC,14,38,10,457.9,4579.0,1
2026-05-19,15,2026051905010742,BHL,42,58,15,220.9,3313.5,1
2026-05-19,16,2026051905010602,BHL,42,56,50,220.9,11045.0,1
2026-05-19,17,2026051905010576,BHL,42,51,350,220.9,77315.0,1
2026-05-19,18,2026051905010575,BHL,42,57,1300,220.5,286650.0,1
2026-05-19,19,2026051905010574,BHL,42,52,100,220.5,22050.0,1
2026-05-19,20,2026051905010573,BHL,42,32,480,220.5,105840.0,1
2026-05-19,21,2026051905010482,BHL,58,36,126,220.0,27720.0,1
2026-05-19,22,2026051905010481,BHL,7,36,74,220.0,16280.0,1
2026-05-19,23,2026051905010470,BHL,14,32,20,220.5,4410.0,1
2026-05-19,24,2026051905010298,BHL,58,58,4,220.0,880.0,1
2026-05-19,25,2026051905010297,BHL,52,58,70,220.0,15400.0,1
2026-05-19,26,2026051905010693,BHPL,42,34,20,519.9,10398.0,1
2026-05-19,27,2026051905010543,BHPL,48,48,30,515.1,15453.0,1
2026-05-19,28,2026051905010373,BHPL,26,32,10,519.8,5198.0,1
