Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-08-18,1,2026081805010274,AHL,40,10,25,408.0,10200.0,1
2026-08-18,2,2026081805010273,AHL,11,10,50,408.0,20400.0,1
2026-08-18,3,2026081805010272,AHL,64,10,105,408.0,42840.0,1
2026-08-18,4,2026081805010271,AHL,89,10,70,408.1,28567.0,1
2026-08-18,5,2026081805010270,AHL,19,10,60,408.2,24492.0,1
2026-08-18,6,2026081805010269,AHL,26,10,30,408.2,12246.0,1
2026-08-18,7,2026081805010268,AHL,38,10,58,408.2,23675.6,1
2026-08-18,8,2026081805010336,BEDC,41,41,10,313.5,3135.0,1
2026-08-18,9,2026081805010335,BEDC,41,1,30,313.0,9390.0,1
2026-08-18,10,2026081805010121,BEDC,11,1,10,313.0,3130.0,1
2026-08-18,11,2026081805010099,BEDC,7,1,10,313.0,3130.0,1
2026-08-18,12,2026081805010429,BGWT,32,47,100,500.0,50000.0,1
2026-08-18,13,2026081805010428,BGWT,57,47,21,500.0,10500.0,1
2026-08-18,14,2026081805010427,BGWT,80,47,50,505.0,25250.0,1
2026-08-18,15,2026081805010426,BGWT,94,47,50,507.0,25350.0,1
2026-08-18,16,2026081805010425,BGWT,52,47,50,510.0,25500.0,1
2026-08-18,17,2026081805010424,BGWT,49,47,100,510.0,51000.0,1
2026-08-18,18,2026081805010079,BGWT,49,47,50,521.1,26055.0,1
2026-08-18,19,2026081805010078,BGWT,51,47,25,522.0,13050.0,1
2026-08-18,20,2026081805010077,BGWT,4,47,10,522.0,5220.0,1
2026-08-18,21,2026081805010085,BGWT,35,47,10,519.0,5190.0,1
2026-08-18,22,2026081805010084,BGWT,51,47,10,519.0,5190.0,1
2026-08-18,23,2026081805010083,BGWT,8,47,20,520.0,10400.0,1
2026-08-18,24,2026081805010082,BGWT,22,47,98,520.0,50960.0,1
2026-08-18,25,2026081805010081,BGWT,58,47,50,521.0,26050.0,1
2026-08-18,26,2026081805010080,BGWT,25,47,100,521.0,52100.0,1
2026-08-18,27,2026081805010089,BGWT,48,47,187,515.1,96323.7,1
2026-08-18,28,2026081805010088,BGWT,16,47,24,518.0,12432.0,1
2026-08-18,29,2026081805010087,BGWT,35,47,31,518.0,16058.0,1
2026-08-18,30,2026081805010086,BGWT,43,47,385,519.0,199815.0,1
2026-08-18,31,2026081805010423,BGWT,44,47,10,510.0,5100.0,1
2026-08-18,32,2026081805010422,BGWT,32,47,100,510.0,51000.0,1
2026-08-18,33,2026081805010421,BGWT,42,47,50,513.0,25650.0,1
2026-08-18,34,2026081805010420,BGWT,17,47,30,515.0,15450.0,1
2026-08-18,35,2026081805010419,BGWT,58,47,96,515.0,49440.0,1
2026-08-18,36,2026081805010418,BGWT,48,47,13,515.1,6696.3,1
2026-08-18,37,2026081805010181,BHDC,45,36,77,424.2,32663.4,1
2026-08-18,38,2026081805010180,BHDC,58,36,23,424.3,9758.9,1
2026-08-18,39,2026081805010176,BHDC,35,16,400,424.8,169920.0,1
2026-08-18,40,2026081805010107,BHDC,22,16,62,424.8,26337.6,1
2026-08-18,41,2026081805010297,BHL,26,22,10,207.6,2076.0,1
2026-08-18,42,2026081805010233,BHL,45,32,500,207.0,103500.0,1
2026-08-18,43,2026081805010130,BHL,45,36,108,207.0,22356.0,1
2026-08-18,44,2026081805010129,BHL,34,36,713,207.5,147947.5,1
2026-08-18,45,2026081805010096,BHL,34,41,112,207.5,23240.0,1
2026-08-18,46,2026081805010095,BHL,34,41,30,207.5,6225.0,1
2026-08-18,47,2026081805010094,BHL,34,45,100,207.4,20740.0,1
2026-08-18,48,2026081805010046,BHL,45,22,800,207.0,165600.0,1
2026-08-18,49,2026081805009941,BHL,58,45,100,207.4,20740.0,1
2026-08-18,50,2026081805010410,BNHC,25,48,10,280.0,2800.0,1
2026-08-18,51,2026081805010070,BNHC,16,98,67,277.0,18559.0,1
2026-08-18,52,2026081805010069,BNHC,57,98,20,277.0,5540.0,1
2026-08-18,53,2026081805010068,BNHC,7,98,30,277.5,8325.0,1
2026-08-18,54,2026081805010067,BNHC,33,98,1000,278.0,278000.0,1
2026-08-18,55,2026081805010066,BNHC,6,98,50,278.0,13900.0,1
2026-08-18,56,2026081805010065,BNHC,51,98,55,278.0,15290.0,1
2026-08-18,57,2026081805010064,BNHC,41,98,883,278.0,245474.0,1
2026-08-18,58,2026081805010063,BNHC,42,98,395,278.1,109849.5,1
2026-08-18,59,2026081805009950,BNHC,38,45,100,278.2,27820.0,1
2026-08-18,60,2026081805010061,CIT,42,57,30,1703.0,51090.0,1
2026-08-18,61,2026081805010349,CKHL,82,58,10,599.0,5990.0,1
2026-08-18,62,2026081805010348,CKHL,82,48,10,595.0,5950.0,1
2026-08-18,63,2026081805010347,CKHL,82,34,90,594.0,53460.0,1
2026-08-18,64,2026081805010346,CKHL,82,49,37,593.0,21941.0,1
2026-08-18,65,2026081805010258,CKHL,82,49,190,593.1,112689.0,1
2026-08-18,66,2026081805010257,CKHL,82,49,110,593.2,65252.0,1
2026-08-18,67,2026081805010436,CLI,43,29,11,438.8,4826.8,1
2026-08-18,68,2026081805010282,CLI,10,58,13,437.0,5681.0,1
