Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-05-08,1,2026050805010951,AHL,56,45,187,524.0,97988.0,1
2026-05-08,2,2026050805010950,AHL,56,38,80,524.0,41920.0,1
2026-05-08,3,2026050805010949,AHL,56,11,30,523.0,15690.0,1
2026-05-08,4,2026050805010948,AHL,56,33,200,520.0,104000.0,1
2026-05-08,5,2026050805010947,AHL,56,76,20,520.0,10400.0,1
2026-05-08,6,2026050805010946,AHL,56,49,10,520.0,5200.0,1
2026-05-08,7,2026050805010641,AHL,56,35,500,517.0,258500.0,1
2026-05-08,8,2026050805010945,AHL,56,58,10,520.0,5200.0,1
2026-05-08,9,2026050805010944,AHL,56,74,693,520.0,360360.0,1
2026-05-08,10,2026050805010943,AHL,56,57,200,519.0,103800.0,1
2026-05-08,11,2026050805010942,AHL,56,26,70,518.9,36323.0,1
2026-05-08,12,2026050805010795,AHL,56,45,100,517.0,51700.0,1
2026-05-08,13,2026050805010709,AHL,56,6,50,517.0,25850.0,1
2026-05-08,14,2026050805010895,BEDC,58,32,100,360.0,36000.0,1
2026-05-08,15,2026050805010894,BEDC,58,58,100,360.0,36000.0,1
2026-05-08,16,2026050805010893,BEDC,58,52,180,360.0,64800.0,1
2026-05-08,17,2026050805010892,BEDC,58,83,625,359.9,224937.5,1
2026-05-08,18,2026050805010891,BEDC,58,47,45,359.0,16155.0,1
2026-05-08,19,2026050805010551,BEDC,70,83,100,359.9,35990.0,1
2026-05-08,20,2026050805010831,BEDC,58,47,100,359.0,35900.0,1
2026-05-08,21,2026050805010830,BEDC,36,47,100,359.8,35980.0,1
2026-05-08,22,2026050805010784,BEDC,18,53,100,359.8,35980.0,1
2026-05-08,23,2026050805010747,BEDC,58,53,100,359.8,35980.0,1
2026-05-08,24,2026050805010858,BGWT,47,58,56,657.0,36792.0,1
2026-05-08,25,2026050805010857,BGWT,47,96,20,655.0,13100.0,1
2026-05-08,26,2026050805010856,BGWT,47,57,100,654.0,65400.0,1
2026-05-08,27,2026050805010855,BGWT,47,74,300,654.0,196200.0,1
2026-05-08,28,2026050805010854,BGWT,47,35,94,653.9,61466.6,1
2026-05-08,29,2026050805010853,BGWT,47,57,10,653.6,6536.0,1
2026-05-08,30,2026050805010852,BGWT,47,6,20,650.9,13018.0,1
2026-05-08,31,2026050805010897,BHDC,16,58,32,464.0,14848.0,1
2026-05-08,32,2026050805010896,BHDC,16,1,260,464.0,120640.0,1
2026-05-08,33,2026050805010832,BHDC,51,1,200,464.0,92800.0,1
2026-05-08,34,2026050805010745,BHDC,38,1,130,464.0,60320.0,1
2026-05-08,35,2026050805010744,BHDC,38,83,20,464.0,9280.0,1
2026-05-08,36,2026050805010703,BHDC,65,83,20,464.0,9280.0,1
2026-05-08,37,2026050805010702,BHDC,65,29,10,463.9,4639.0,1
2026-05-08,38,2026050805010701,BHDC,65,29,20,463.8,9276.0,1
2026-05-08,39,2026050805010700,BHDC,65,29,10,463.7,4637.0,1
2026-05-08,40,2026050805010699,BHDC,65,29,30,463.7,13911.0,1
2026-05-08,41,2026050805010698,BHDC,65,29,20,463.6,9272.0,1
2026-05-08,42,2026050805010888,BHL,85,45,20,219.5,4390.0,1
2026-05-08,43,2026050805010886,BHL,58,58,325,219.0,71175.0,1
2026-05-08,44,2026050805010827,BHL,58,57,500,219.0,109500.0,1
2026-05-08,45,2026050805010754,BHL,58,48,100,219.0,21900.0,1
2026-05-08,46,2026050805010721,BHL,58,51,18,219.0,3942.0,1
2026-05-08,47,2026050805010720,BHL,58,51,100,219.0,21900.0,1
2026-05-08,48,2026050805010649,BHL,22,45,450,219.5,98775.0,1
2026-05-08,49,2026050805010648,BHL,22,50,20,219.5,4390.0,1
2026-05-08,50,2026050805010647,BHL,22,62,30,219.5,6585.0,1
2026-05-08,51,2026050805010518,BHL,45,57,1000,219.0,219000.0,1
2026-05-08,52,2026050805010517,BHL,17,62,150,219.5,32925.0,1
2026-05-08,53,2026050805010470,BHL,45,36,500,219.0,109500.0,1
2026-05-08,54,2026050805010719,BHL,45,51,100,219.0,21900.0,1
2026-05-08,55,2026050805010718,BHL,3,51,100,219.0,21900.0,1
2026-05-08,56,2026050805010717,BHL,7,51,100,219.0,21900.0,1
2026-05-08,57,2026050805010716,BHL,45,51,110,219.0,24090.0,1
2026-05-08,58,2026050805010713,BHL,41,45,200,219.5,43900.0,1
2026-05-08,59,2026050805010665,BHL,32,45,50,219.5,10975.0,1
2026-05-08,60,2026050805010711,BHPL,35,14,10,520.0,5200.0,1
2026-05-08,61,2026050805010639,BNHC,38,63,40,322.0,12880.0,1
2026-05-08,62,2026050805010931,CHDC,20,39,10,2299.0,22990.0,1
2026-05-08,63,2026050805010901,CHDC,42,21,66,2295.0,151470.0,1
2026-05-08,64,2026050805010900,CHDC,32,21,15,2295.5,34432.5,1
2026-05-08,65,2026050805010751,CHDC,58,76,100,2300.0,230000.0,1
2026-05-08,66,2026050805010548,CHDC,7,45,105,2300.0,241500.0,1
2026-05-08,67,2026050805010746,CIT,57,59,20,1770.0,35400.0,1
2026-05-08,68,2026050805010743,CIT,28,11,30,1771.0,53130.0,1
2026-05-08,69,2026050805010657,CIT,57,41,50,1770.0,88500.0,1
2026-05-08,70,2026050805010650,CLI,38,17,26,456.0,11856.0,1
2026-05-08,71,2026050805010519,CLI,38,42,13,456.0,5928.0,1
2026-05-08,72,2026050805010509,CLI,58,58,11,456.0,5016.0,1
2026-05-08,73,2026050805010836,DOLTI,48,52,155,332.0,51460.0,1
2026-05-08,74,2026050805010835,DOLTI,49,52,50,332.0,16600.0,1
2026-05-08,75,2026050805010834,DOLTI,57,52,300,332.0,99600.0,1
2026-05-08,76,2026050805010833,DOLTI,57,52,227,332.0,75364.0,1
2026-05-08,77,2026050805010737,DOLTI,34,52,700,333.0,233100.0,1
2026-05-08,78,2026050805010736,DOLTI,57,34,310,332.0,102920.0,1
2026-05-08,79,2026050805010735,DOLTI,58,34,690,332.1,229149.0,1
2026-05-08,80,2026050805010619,DOLTI,4,52,53,333.0,17649.0,1
2026-05-08,81,2026050805010618,DOLTI,49,52,59,333.0,19647.0,1
2026-05-08,82,2026050805010475,DOLTI,58,34,153,333.5,51025.5,1
2026-05-08,83,2026050805010881,DORDI,13,81,500,269.2,134600.0,1
2026-05-08,84,2026050805010826,DORDI,13,81,270,269.2,72684.0,1
2026-05-08,85,2026050805010818,DORDI,13,58,230,269.2,61916.0,1
2026-05-08,86,2026050805010725,DORDI,89,85,150,270.0,40500.0,1
2026-05-08,87,2026050805010531,DORDI,38,85,40,270.0,10800.0,1
2026-05-08,88,2026050805010524,DORDI,42,85,96,270.1,25929.6,1
2026-05-08,89,2026050805010511,DORDI,42,16,904,270.1,244170.4,1
2026-05-08,90,2026050805010510,DORDI,42,16,96,270.1,25929.6,1
2026-05-08,91,2026050805010530,DORDI,16,85,50,270.0,13500.0,1
2026-05-08,92,2026050805010529,DORDI,45,85,500,270.0,135000.0,1
2026-05-08,93,2026050805010528,DORDI,42,85,200,270.0,54000.0,1
2026-05-08,94,2026050805010527,DORDI,44,85,150,270.0,40500.0,1
2026-05-08,95,2026050805010526,DORDI,57,85,20,270.0,5400.0,1
2026-05-08,96,2026050805010525,DORDI,80,85,530,270.0,143100.0,1
2026-05-08,97,2026050805010887,EHPL,39,43,10,384.0,3840.0,1
2026-05-08,98,2026050805010875,EHPL,1,38,500,382.0,191000.0,1
2026-05-08,99,2026050805010848,EHPL,39,43,10,384.0,3840.0,1
2026-05-08,100,2026050805010813,EHPL,45,38,740,380.0,281200.0,1
2026-05-08,101,2026050805010812,EHPL,49,38,50,380.1,19005.0,1
2026-05-08,102,2026050805010811,EHPL,4,38,1000,380.1,380100.0,1
2026-05-08,103,2026050805010538,EHPL,35,17,10,383.0,3830.0,1
2026-05-08,104,2026050805010537,EHPL,35,52,40,381.0,15240.0,1
2026-05-08,105,2026050805010804,EHPL,22,38,80,381.0,30480.0,1
2026-05-08,106,2026050805010724,EHPL,25,43,30,384.0,11520.0,1
2026-05-08,107,2026050805010658,EHPL,25,38,400,384.0,153600.0,1
2026-05-08,108,2026050805010616,EHPL,25,28,40,384.0,15360.0,1
2026-05-08,109,2026050805010615,EHPL,25,41,10,383.9,3839.0,1
2026-05-08,110,2026050805010614,EHPL,25,17,20,383.0,7660.0,1
2026-05-08,111,2026050805010810,EHPL,34,38,200,380.2,76040.0,1
2026-05-08,112,2026050805010809,EHPL,14,38,200,380.5,76100.0,1
2026-05-08,113,2026050805010808,EHPL,50,38,500,380.6,190300.0,1
2026-05-08,114,2026050805010807,EHPL,45,38,30,380.7,11421.0,1
2026-05-08,115,2026050805010806,EHPL,42,38,100,380.7,38070.0,1
2026-05-08,116,2026050805010805,EHPL,45,38,100,380.8,38080.0,1
2026-05-08,117,2026050805010865,ENL,52,45,61,885.0,53985.0,1
2026-05-08,118,2026050805010687,ENL,56,42,10,894.0,8940.0,1
2026-05-08,119,2026050805010771,GVL,42,48,200,489.0,97800.0,1
2026-05-08,120,2026050805010655,GVL,42,8,185,490.0,90650.0,1
2026-05-08,121,2026050805010967,HDL,58,58,108,1155.0,124740.0,1
2026-05-08,122,2026050805010966,HDL,58,57,100,1155.0,115500.0,1
2026-05-08,123,2026050805010965,HDL,58,42,200,1155.0,231000.0,1
2026-05-08,124,2026050805010964,HDL,58,42,42,1155.0,48510.0,1
2026-05-08,125,2026050805010899,HDL,42,42,100,1155.0,115500.0,1
2026-05-08,126,2026050805010756,HDL,6,48,50,1154.0,57700.0,1
2026-05-08,127,2026050805010755,HDL,41,48,10,1154.0,11540.0,1
2026-05-08,128,2026050805010750,HDL,42,42,33,1155.0,38115.0,1
2026-05-08,129,2026050805010710,HDL,37,42,300,1155.0,346500.0,1
2026-05-08,130,2026050805010691,HDL,41,22,10,1154.0,11540.0,1
2026-05-08,131,2026050805010604,HDL,45,39,18,1154.1,20773.8,1
2026-05-08,132,2026050805010757,HDL,46,48,40,1154.0,46160.0,1
2026-05-08,133,2026050805010496,HHL,10,70,20,374.9,7498.0,1
2026-05-08,134,2026050805010490,HHL,58,57,10,375.0,3750.0,1
2026-05-08,135,2026050805010586,HHL,82,70,290,373.5,108315.0,1
2026-05-08,136,2026050805010500,HHL,58,70,1000,374.0,374000.0,1
2026-05-08,137,2026050805010499,HHL,59,70,90,374.0,33660.0,1
2026-05-08,138,2026050805010498,HHL,58,70,10,374.1,3741.0,1
2026-05-08,139,2026050805010497,HHL,70,70,90,374.2,33678.0,1
2026-05-08,140,2026050805010729,HIDCL,1,88,250,267.0,66750.0,1
2026-05-08,141,2026050805010685,HIDCL,17,88,488,267.0,130296.0,1
2026-05-08,142,2026050805010654,HIDCL,17,58,12,267.0,3204.0,1
2026-05-08,143,2026050805010536,HIDCL,57,58,13,267.0,3471.0,1
2026-05-08,144,2026050805010535,HIDCL,39,25,205,267.3,54796.5,1
2026-05-08,145,2026050805010534,HIDCL,39,57,31,267.2,8283.2,1
2026-05-08,146,2026050805010533,HIDCL,39,45,64,267.1,17094.4,1
2026-05-08,147,2026050805010486,HIDCL,38,49,394,266.5,105001.0,1
2026-05-08,148,2026050805010485,HIDCL,49,49,30,266.5,7995.0,1
2026-05-08,149,2026050805010484,HIDCL,80,49,293,267.0,78231.0,1
2026-05-08,150,2026050805010483,HIDCL,72,49,100,267.1,26710.0,1
2026-05-08,151,2026050805010482,HIDCL,74,49,183,267.1,48879.3,1
2026-05-08,152,2026050805010815,HRL,37,57,520,678.0,352560.0,1
2026-05-08,153,2026050805010814,HRL,37,36,10,677.0,6770.0,1
2026-05-08,154,2026050805010768,HRL,54,36,59,677.0,39943.0,1
2026-05-08,155,2026050805010767,HRL,52,36,35,677.0,23695.0,1
2026-05-08,156,2026050805010556,HRL,39,63,286,678.0,193908.0,1
2026-05-08,157,2026050805010513,HRL,39,57,100,678.0,67800.0,1
2026-05-08,158,2026050805010507,HRL,39,16,50,678.0,33900.0,1
2026-05-08,159,2026050805010569,HRL,45,49,20,679.5,13590.0,1
2026-05-08,160,2026050805010561,HRL,52,63,65,677.0,44005.0,1
2026-05-08,161,2026050805010560,HRL,13,63,61,677.0,41297.0,1
2026-05-08,162,2026050805010559,HRL,22,63,59,677.0,39943.0,1
2026-05-08,163,2026050805010558,HRL,21,63,20,677.0,13540.0,1
2026-05-08,164,2026050805010557,HRL,48,63,51,677.0,34527.0,1
2026-05-08,165,2026050805010753,HRL,17,57,100,678.0,67800.0,1
2026-05-08,166,2026050805010712,HRL,13,57,10,678.0,6780.0,1
2026-05-08,167,2026050805010708,HRL,21,57,10,678.0,6780.0,1
2026-05-08,168,2026050805010674,HRL,34,57,250,678.0,169500.0,1
2026-05-08,169,2026050805010571,HRL,45,34,190,679.9,129181.0,1
2026-05-08,170,2026050805010570,HRL,45,74,40,679.6,27184.0,1
2026-05-08,171,2026050805010879,IHL,20,57,723,394.2,285006.6,1
2026-05-08,172,2026050805010860,IHL,49,57,50,395.0,19750.0,1
2026-05-08,173,2026050805010859,IHL,58,57,11,395.0,4345.0,1
2026-05-08,174,2026050805010602,IHL,58,34,24,395.0,9480.0,1
2026-05-08,175,2026050805010601,IHL,22,34,36,395.0,14220.0,1
2026-05-08,176,2026050805010653,ILI,32,45,50,437.5,21875.0,1
2026-05-08,177,2026050805010554,ILI,35,45,200,437.5,87500.0,1
2026-05-08,178,2026050805010738,KDBY,58,34,300,11.26,3378.0,1
2026-05-08,179,2026050805010849,LUK,38,58,100,10.0,1000.0,1
2026-05-08,180,2026050805010851,MAKAR,90,43,20,488.1,9762.0,1
2026-05-08,181,2026050805010673,MANDU,65,43,20,808.2,16164.0,1
2026-05-08,182,2026050805010672,MANDU,44,43,190,815.0,154850.0,1
2026-05-08,183,2026050805010960,MBJC,56,8,20,282.2,5644.0,1
2026-05-08,184,2026050805010867,MBJC,56,8,56,282.2,15803.2,1
2026-05-08,185,2026050805010594,MBJC,6,58,630,282.5,177975.0,1
2026-05-08,186,2026050805010593,MBJC,35,58,1212,282.7,342632.4,1
2026-05-08,187,2026050805010732,MCHL,34,45,35,301.0,10535.0,1
2026-05-08,188,2026050805010731,MCHL,47,45,50,301.0,15050.0,1
2026-05-08,189,2026050805010730,MCHL,58,45,200,301.0,60200.0,1
2026-05-08,190,2026050805010512,MEHL,94,74,500,381.0,190500.0,1
2026-05-08,191,2026050805010801,MEL,21,59,10,236.3,2363.0,1
2026-05-08,192,2026050805010800,MEL,22,59,10,236.3,2363.0,1
2026-05-08,193,2026050805010726,MHCL,33,5,115,345.0,39675.0,1
2026-05-08,194,2026050805010596,MHCL,33,34,10,345.0,3450.0,1
2026-05-08,195,2026050805010568,MHCL,33,21,30,345.0,10350.0,1
2026-05-08,196,2026050805010567,MHCL,33,34,30,345.0,10350.0,1
2026-05-08,197,2026050805010566,MHCL,33,14,25,345.0,8625.0,1
2026-05-08,198,2026050805010565,MHCL,33,14,10,345.0,3450.0,1
2026-05-08,199,2026050805010564,MHCL,33,51,10,345.0,3450.0,1
2026-05-08,200,2026050805010563,MHCL,33,52,10,345.0,3450.0,1
2026-05-08,201,2026050805010562,MHCL,33,8,10,345.0,3450.0,1
2026-05-08,202,2026050805010481,MHCL,33,48,10,344.0,3440.0,1
2026-05-08,203,2026050805010480,MHCL,33,59,60,344.0,20640.0,1
2026-05-08,204,2026050805010727,MHL,40,34,10,502.0,5020.0,1
2026-05-08,205,2026050805010576,MHL,34,43,10,498.1,4981.0,1
2026-05-08,206,2026050805010523,MHL,58,34,40,502.8,20112.0,1
2026-05-08,207,2026050805010522,MHL,58,35,10,502.0,5020.0,1
2026-05-08,208,2026050805010864,MKHC,42,39,90,316.0,28440.0,1
2026-05-08,209,2026050805010863,MKHC,42,74,100,316.0,31600.0,1
2026-05-08,210,2026050805010862,MKHC,42,43,960,316.0,303360.0,1
2026-05-08,211,2026050805010861,MKHC,42,43,150,316.0,47400.0,1
2026-05-08,212,2026050805010617,MKHC,59,43,40,316.0,12640.0,1
2026-05-08,213,2026050805010532,MKHC,17,49,294,316.5,93051.0,1
2026-05-08,214,2026050805010794,MKHL,51,17,30,516.5,15495.0,1
2026-05-08,215,2026050805010782,MMKJL,89,48,10,490.0,4900.0,1
2026-05-08,216,2026050805010781,MMKJL,89,58,10,490.0,4900.0,1
2026-05-08,217,2026050805010780,MMKJL,89,42,10,490.0,4900.0,1
2026-05-08,218,2026050805010779,MMKJL,89,5,10,490.0,4900.0,1
2026-05-08,219,2026050805010778,MMKJL,89,58,103,489.9,50459.7,1
2026-05-08,220,2026050805010777,MMKJL,89,51,250,489.0,122250.0,1
2026-05-08,221,2026050805010502,MMKJL,42,44,20,483.0,9660.0,1
2026-05-08,222,2026050805010776,MMKJL,89,21,10,488.8,4888.0,1
2026-05-08,223,2026050805010775,MMKJL,89,51,250,488.0,122000.0,1
2026-05-08,224,2026050805010774,MMKJL,89,49,10,488.0,4880.0,1
2026-05-08,225,2026050805010773,MMKJL,89,44,200,487.0,97400.0,1
2026-05-08,226,2026050805010772,MMKJL,89,74,125,485.0,60625.0,1
2026-05-08,227,2026050805010675,MMKJL,58,44,50,483.0,24150.0,1
2026-05-08,228,2026050805010723,MSHL,56,42,10,697.0,6970.0,1
2026-05-08,229,2026050805010521,NBF3,76,58,4600,9.88,45448.0,1
2026-05-08,230,2026050805010520,NBF3,76,33,200,9.88,1976.0,1
2026-05-08,231,2026050805010880,NIFRA,48,41,300,264.2,79260.0,1
2026-05-08,232,2026050805010878,NIFRA,34,41,300,264.2,79260.0,1
2026-05-08,233,2026050805010866,NIFRA,39,41,200,264.2,52840.0,1
2026-05-08,234,2026050805010612,NIFRA,17,58,64,264.0,16896.0,1
2026-05-08,235,2026050805010611,NIFRA,17,39,63,264.0,16632.0,1
