Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-08-06,1,2026080605008564,AHL,11,14,15,413.1,6196.5,1
2026-08-06,2,2026080605008313,BBC,32,35,10,4278.0,42780.0,1
2026-08-06,3,2026080605008257,BBC,39,60,10,4200.0,42000.0,1
2026-08-06,4,2026080605008656,BEDC,34,44,10,322.0,3220.0,1
2026-08-06,5,2026080605008655,BEDC,34,42,10,320.0,3200.0,1
2026-08-06,6,2026080605008473,BEDC,52,49,96,319.0,30624.0,1
2026-08-06,7,2026080605008496,BGWT,58,14,10,557.0,5570.0,1
2026-08-06,8,2026080605008425,BGWT,58,49,8,556.0,4448.0,1
2026-08-06,9,2026080605008352,BGWT,57,49,20,553.5,11070.0,1
2026-08-06,10,2026080605008214,BGWT,47,58,10,555.0,5550.0,1
2026-08-06,11,2026080605008561,BHDC,34,1,57,429.5,24481.5,1
2026-08-06,12,2026080605008238,BHDC,58,67,10,429.0,4290.0,1
2026-08-06,13,2026080605008591,BHL,58,58,10,210.0,2100.0,1
2026-08-06,14,2026080605008577,BHL,25,21,50,210.8,10540.0,1
2026-08-06,15,2026080605008576,BHL,25,45,300,210.8,63240.0,1
2026-08-06,16,2026080605008575,BHL,25,58,1529,210.7,322160.3,1
2026-08-06,17,2026080605008574,BHL,25,21,200,210.7,42140.0,1
2026-08-06,18,2026080605008573,BHL,25,89,151,210.7,31815.7,1
2026-08-06,19,2026080605008518,BHL,58,42,400,210.0,84000.0,1
2026-08-06,20,2026080605008502,BHL,63,42,2000,210.0,420000.0,1
2026-08-06,21,2026080605008355,BHL,49,74,38,209.9,7976.2,1
2026-08-06,22,2026080605008338,BHL,58,74,12,209.9,2518.8,1
2026-08-06,23,2026080605008236,BHL,45,74,500,209.7,104850.0,1
2026-08-06,24,2026080605008572,BHL,25,16,10,210.3,2103.0,1
2026-08-06,25,2026080605008560,BHL,36,14,100,210.0,21000.0,1
2026-08-06,26,2026080605008559,BHL,36,41,149,210.0,31290.0,1
2026-08-06,27,2026080605008535,BHL,58,41,351,210.0,73710.0,1
2026-08-06,28,2026080605008534,BHL,58,38,20,210.0,4200.0,1
2026-08-06,29,2026080605008533,BHL,58,42,529,210.0,111090.0,1
2026-08-06,30,2026080605008624,BHPL,58,95,53,499.0,26447.0,1
2026-08-06,31,2026080605008623,BHPL,58,19,70,498.0,34860.0,1
2026-08-06,32,2026080605008622,BHPL,58,58,45,496.0,22320.0,1
2026-08-06,33,2026080605008621,BHPL,58,25,302,496.0,149792.0,1
2026-08-06,34,2026080605008620,BHPL,58,58,10,495.9,4959.0,1
2026-08-06,35,2026080605008619,BHPL,58,66,20,495.0,9900.0,1
2026-08-06,36,2026080605008495,BHPL,22,34,50,488.2,24410.0,1
2026-08-06,37,2026080605008494,BHPL,58,34,15,490.0,7350.0,1
2026-08-06,38,2026080605008491,BHPL,58,86,20,490.0,9800.0,1
2026-08-06,39,2026080605008490,BHPL,58,34,50,490.0,24500.0,1
2026-08-06,40,2026080605008489,BHPL,58,57,15,490.0,7350.0,1
2026-08-06,41,2026080605008610,BHPL,58,66,80,495.0,39600.0,1
2026-08-06,42,2026080605008609,BHPL,58,58,40,494.9,19796.0,1
2026-08-06,43,2026080605008608,BHPL,58,33,340,494.8,168232.0,1
2026-08-06,44,2026080605008607,BHPL,58,22,40,494.4,19776.0,1
2026-08-06,45,2026080605008554,BHPL,34,22,10,494.4,4944.0,1
2026-08-06,46,2026080605008506,BHPL,41,34,15,488.0,7320.0,1
2026-08-06,47,2026080605008662,BNHC,14,4,902,291.0,262482.0,1
2026-08-06,48,2026080605008661,BNHC,58,4,10,291.0,2910.0,1
2026-08-06,49,2026080605008660,BNHC,47,4,65,291.0,18915.0,1
2026-08-06,50,2026080605008659,BNHC,58,4,23,293.2,6743.6,1
2026-08-06,51,2026080605008618,BNHC,47,4,935,291.0,272085.0,1
2026-08-06,52,2026080605008617,BNHC,17,4,150,291.0,43650.0,1
2026-08-06,53,2026080605008274,BNHC,6,14,120,294.0,35280.0,1
2026-08-06,54,2026080605008266,BNHC,58,14,10,294.0,2940.0,1
2026-08-06,55,2026080605008249,BNHC,62,39,10,293.0,2930.0,1
2026-08-06,56,2026080605008248,BNHC,41,39,90,293.0,26370.0,1
2026-08-06,57,2026080605008578,BNHC,58,4,45,293.1,13189.5,1
2026-08-06,58,2026080605008553,BNHC,34,28,160,293.0,46880.0,1
2026-08-06,59,2026080605008526,BNHC,58,28,500,293.0,146500.0,1
2026-08-06,60,2026080605008476,BNHC,62,28,90,293.0,26370.0,1
2026-08-06,61,2026080605008475,BNHC,34,28,500,293.1,146550.0,1
2026-08-06,62,2026080605008324,BNHC,6,10,10,294.0,2940.0,1
2026-08-06,63,2026080605008584,BNHC,5,4,500,292.0,146000.0,1
2026-08-06,64,2026080605008583,BNHC,42,4,100,292.0,29200.0,1
2026-08-06,65,2026080605008582,BNHC,52,4,500,292.2,146100.0,1
2026-08-06,66,2026080605008581,BNHC,25,4,100,292.3,29230.0,1
2026-08-06,67,2026080605008580,BNHC,58,4,50,293.0,14650.0,1
2026-08-06,68,2026080605008579,BNHC,34,4,40,293.0,11720.0,1
2026-08-06,69,2026080605008616,BNHC,62,4,120,291.0,34920.0,1
2026-08-06,70,2026080605008615,BNHC,58,4,50,292.0,14600.0,1
2026-08-06,71,2026080605008614,BNHC,59,4,85,292.0,24820.0,1
2026-08-06,72,2026080605008613,BNHC,25,4,100,293.0,29300.0,1
2026-08-06,73,2026080605008612,BNHC,34,4,60,293.1,17586.0,1
2026-08-06,74,2026080605008585,BNHC,59,4,165,292.0,48180.0,1
2026-08-06,75,2026080605008312,CHDC,35,5,10,2218.0,22180.0,1
2026-08-06,76,2026080605008277,CHDC,77,50,100,2216.0,221600.0,1
2026-08-06,77,2026080605008263,CHDC,35,74,84,2216.1,186152.4,1
2026-08-06,78,2026080605008260,CHDC,74,58,1,2216.0,2216.0,1
2026-08-06,79,2026080605008603,CIT,56,4,23,1710.0,39330.0,1
2026-08-06,80,2026080605008571,CIT,44,3,41,1710.0,70110.0,1
2026-08-06,81,2026080605008558,CIT,44,3,17,1710.0,29070.0,1
2026-08-06,82,2026080605008529,CIT,44,64,10,1710.0,17100.0,1
2026-08-06,83,2026080605008414,CIT,44,45,32,1710.0,54720.0,1
2026-08-06,84,2026080605008321,CIT,44,1,200,1710.0,342000.0,1
2026-08-06,85,2026080605008507,CKHL,92,58,10,578.2,5782.0,1
2026-08-06,86,2026080605008299,CLI,1,32,12,440.1,5281.2,1
2026-08-06,87,2026080605008283,CLI,1,59,13,440.1,5721.3,1
2026-08-06,88,2026080605008268,CLI,21,59,3,426.9,1280.7,1
2026-08-06,89,2026080605008492,DOLTI,64,54,27,320.0,8640.0,1
2026-08-06,90,2026080605008485,DOLTI,86,83,100,318.1,31810.0,1
2026-08-06,91,2026080605008413,DOLTI,5,13,50,318.0,15900.0,1
2026-08-06,92,2026080605008412,DOLTI,70,13,954,318.0,303372.0,1
2026-08-06,93,2026080605008411,DOLTI,6,13,200,318.1,63620.0,1
2026-08-06,94,2026080605008410,DOLTI,49,13,13,318.2,4136.6,1
2026-08-06,95,2026080605008409,DOLTI,52,13,47,318.7,14978.9,1
2026-08-06,96,2026080605008408,DOLTI,58,13,50,319.0,15950.0,1
