Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-05-20,1,2026052005012577,AHL,45,35,130,503.0,65390.0,1
2026-05-20,2,2026052005012576,AHL,48,35,200,503.0,100600.0,1
2026-05-20,3,2026052005012575,AHL,36,35,50,503.4,25170.0,1
2026-05-20,4,2026052005012574,AHL,58,35,10,503.5,5035.0,1
2026-05-20,5,2026052005012553,AHL,56,74,10,507.9,5079.0,1
2026-05-20,6,2026052005012204,AHL,57,74,68,504.0,34272.0,1
2026-05-20,7,2026052005012573,BEDC,49,42,163,375.0,61125.0,1
2026-05-20,8,2026052005012572,BEDC,49,58,40,375.0,15000.0,1
2026-05-20,9,2026052005012571,BEDC,49,58,35,375.0,13125.0,1
2026-05-20,10,2026052005012570,BEDC,49,59,30,375.0,11250.0,1
2026-05-20,11,2026052005012569,BEDC,49,58,32,375.0,12000.0,1
2026-05-20,12,2026052005012192,BEDC,18,52,500,374.8,187400.0,1
2026-05-20,13,2026052005012282,BEDC,42,58,368,375.0,138000.0,1
2026-05-20,14,2026052005012281,BEDC,42,57,80,375.0,30000.0,1
2026-05-20,15,2026052005012280,BEDC,42,58,50,374.9,18745.0,1
2026-05-20,16,2026052005012279,BEDC,42,36,10,374.8,3748.0,1
2026-05-20,17,2026052005012278,BEDC,42,52,500,374.8,187400.0,1
2026-05-20,18,2026052005012547,BGWT,74,47,10,656.8,6568.0,1
2026-05-20,19,2026052005012546,BGWT,58,47,10,657.0,6570.0,1
2026-05-20,20,2026052005012129,BGWT,40,58,5,660.0,3300.0,1
2026-05-20,21,2026052005012113,BHDC,39,40,13,467.0,6071.0,1
2026-05-20,22,2026052005012112,BHDC,39,34,17,466.0,7922.0,1
2026-05-20,23,2026052005012545,BHL,56,7,1293,226.8,293252.4,1
2026-05-20,24,2026052005012531,BHL,39,38,170,226.6,38522.0,1
2026-05-20,25,2026052005012530,BHL,39,66,50,226.6,11330.0,1
2026-05-20,26,2026052005012393,BHL,39,58,200,226.6,45320.0,1
2026-05-20,27,2026052005012356,BHL,39,58,150,226.6,33990.0,1
2026-05-20,28,2026052005012272,BHL,39,45,50,226.6,11330.0,1
2026-05-20,29,2026052005012253,BHL,39,52,300,226.6,67980.0,1
2026-05-20,30,2026052005012201,BHL,56,32,860,226.5,194790.0,1
2026-05-20,31,2026052005012548,BHPL,26,32,50,535.0,26750.0,1
2026-05-20,32,2026052005012512,BHPL,34,54,150,535.0,80250.0,1
2026-05-20,33,2026052005012511,BHPL,34,51,10,533.0,5330.0,1
2026-05-20,34,2026052005012510,BHPL,34,38,10,532.0,5320.0,1
2026-05-20,35,2026052005012509,BHPL,34,37,10,531.0,5310.0,1
2026-05-20,36,2026052005012508,BHPL,34,58,14,530.0,7420.0,1
2026-05-20,37,2026052005012216,BHPL,34,45,121,528.0,63888.0,1
2026-05-20,38,2026052005012215,BHPL,34,13,40,527.9,21116.0,1
2026-05-20,39,2026052005012214,BHPL,34,42,200,527.5,105500.0,1
2026-05-20,40,2026052005012213,BHPL,34,49,14,525.0,7350.0,1
2026-05-20,41,2026052005012325,BHPL,34,42,55,529.8,29139.0,1
2026-05-20,42,2026052005012221,BHPL,34,42,75,529.8,39735.0,1
2026-05-20,43,2026052005012220,BHPL,34,44,30,529.0,15870.0,1
2026-05-20,44,2026052005012219,BHPL,34,45,100,529.0,52900.0,1
2026-05-20,45,2026052005012218,BHPL,34,58,410,528.0,216480.0,1
2026-05-20,46,2026052005012217,BHPL,34,4,10,528.0,5280.0,1
2026-05-20,47,2026052005012331,BHPL,34,58,46,530.0,24380.0,1
2026-05-20,48,2026052005012330,BHPL,34,29,510,530.0,270300.0,1
2026-05-20,49,2026052005012329,BHPL,34,58,10,530.0,5300.0,1
2026-05-20,50,2026052005012328,BHPL,34,57,69,530.0,36570.0,1
2026-05-20,51,2026052005012327,BHPL,34,43,200,529.9,105980.0,1
2026-05-20,52,2026052005012326,BHPL,34,49,10,529.8,5298.0,1
2026-05-20,53,2026052005012276,BNHC,52,35,100,332.0,33200.0,1
2026-05-20,54,2026052005012275,BNHC,52,45,643,331.8,213347.4,1
2026-05-20,55,2026052005012274,BNHC,52,25,30,331.7,9951.0,1
2026-05-20,56,2026052005012595,CHDC,32,49,10,2285.9,22859.0,1
2026-05-20,57,2026052005012313,CHDC,77,16,195,2290.0,446550.0,1
2026-05-20,58,2026052005012187,CHDC,77,45,50,2290.0,114500.0,1
2026-05-20,59,2026052005012186,CHDC,77,66,940,2289.0,2151660.0,1
2026-05-20,60,2026052005012185,CHDC,77,14,10,2288.9,22889.0,1
2026-05-20,61,2026052005012184,CHDC,77,45,500,2288.0,1144000.0,1
2026-05-20,62,2026052005012183,CHDC,77,49,113,2287.0,258431.0,1
2026-05-20,63,2026052005012182,CHDC,77,32,130,2286.0,297180.0,1
2026-05-20,64,2026052005012181,CHDC,77,58,12,2285.0,27420.0,1
2026-05-20,65,2026052005012180,CHDC,77,7,50,2285.0,114250.0,1
2026-05-20,66,2026052005012312,CIT,16,26,50,1770.0,88500.0,1
2026-05-20,67,2026052005012311,CIT,16,34,30,1770.0,53100.0,1
2026-05-20,68,2026052005012310,CIT,16,4,98,1770.0,173460.0,1
2026-05-20,69,2026052005012560,CKHL,92,17,20,670.0,13400.0,1
2026-05-20,70,2026052005012559,CKHL,92,22,10,668.9,6689.0,1
2026-05-20,71,2026052005012558,CKHL,92,80,10,660.0,6600.0,1
2026-05-20,72,2026052005012557,CKHL,92,49,10,660.0,6600.0,1
2026-05-20,73,2026052005012556,CKHL,92,53,10,659.9,6599.0,1
2026-05-20,74,2026052005012555,CKHL,92,22,10,659.9,6599.0,1
2026-05-20,75,2026052005012599,CLI,58,35,26,454.5,11817.0,1
2026-05-20,76,2026052005012333,CLI,57,35,60,454.5,27270.0,1
2026-05-20,77,2026052005012323,CLI,35,17,198,454.3,89951.4,1
2026-05-20,78,2026052005012322,CLI,77,17,52,454.4,23628.8,1
2026-05-20,79,2026052005012229,CLI,77,42,13,454.4,5907.2,1
2026-05-20,80,2026052005012588,DOLTI,49,38,10,348.0,3480.0,1
2026-05-20,81,2026052005012351,DOLTI,17,85,359,347.0,124573.0,1
2026-05-20,82,2026052005012345,DOLTI,1,85,100,347.0,34700.0,1
2026-05-20,83,2026052005012308,DOLTI,42,85,864,347.0,299808.0,1
