Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-05-26,1,2026052605013352,AHL,51,42,12,505.0,6060.0,1
2026-05-26,2,2026052605013766,BEDC,28,11,50,376.9,18845.0,1
2026-05-26,3,2026052605013682,BEDC,1,80,30,376.0,11280.0,1
2026-05-26,4,2026052605013681,BEDC,44,80,625,376.0,235000.0,1
2026-05-26,5,2026052605013527,BEDC,42,11,20,376.9,7538.0,1
2026-05-26,6,2026052605013344,BEDC,44,34,275,376.0,103400.0,1
2026-05-26,7,2026052605013343,BEDC,58,34,25,376.2,9405.0,1
2026-05-26,8,2026052605013764,BGWT,91,7,100,669.0,66900.0,1
2026-05-26,9,2026052605013731,BHL,34,52,100,226.8,22680.0,1
2026-05-26,10,2026052605013609,BHL,34,64,160,226.5,36240.0,1
2026-05-26,11,2026052605013526,BHL,38,33,30,226.0,6780.0,1
2026-05-26,12,2026052605013525,BHL,45,33,200,226.1,45220.0,1
2026-05-26,13,2026052605013524,BHL,6,33,500,226.1,113050.0,1
2026-05-26,14,2026052605013523,BHL,54,33,70,226.1,15827.0,1
2026-05-26,15,2026052605013472,BHL,52,22,10,226.5,2265.0,1
2026-05-26,16,2026052605013467,BHL,42,45,19,226.9,4311.1,1
2026-05-26,17,2026052605013333,BHL,3,45,42,226.9,9529.8,1
2026-05-26,18,2026052605013522,BHL,57,33,200,226.1,45220.0,1
2026-05-26,19,2026052605013510,BHL,88,64,10,226.5,2265.0,1
2026-05-26,20,2026052605013509,BHL,46,64,34,226.5,7701.0,1
2026-05-26,21,2026052605013508,BHL,52,64,30,226.5,6795.0,1
2026-05-26,22,2026052605013505,BHL,42,45,49,226.9,11118.1,1
2026-05-26,23,2026052605013494,BHL,52,13,150,226.5,33975.0,1
2026-05-26,24,2026052605013656,BNHC,13,58,5,332.0,1660.0,1
2026-05-26,25,2026052605013733,CHDC,66,41,10,2292.0,22920.0,1
2026-05-26,26,2026052605013655,CHDC,66,5,100,2294.0,229400.0,1
2026-05-26,27,2026052605013580,CIT,57,28,72,1765.1,127087.2,1
2026-05-26,28,2026052605013579,CIT,57,28,28,1765.2,49425.6,1
2026-05-26,29,2026052605013409,CIT,29,28,11,1766.0,19426.0,1
2026-05-26,30,2026052605013806,CKHL,17,6,20,694.0,13880.0,1
2026-05-26,31,2026052605013805,CKHL,17,38,70,691.9,48433.0,1
2026-05-26,32,2026052605013804,CKHL,17,58,10,690.0,6900.0,1
2026-05-26,33,2026052605013803,CKHL,17,39,300,688.0,206400.0,1
2026-05-26,34,2026052605013596,CLI,49,58,13,457.0,5941.0,1
2026-05-26,35,2026052605013519,CLI,49,49,66,457.0,30162.0,1
2026-05-26,36,2026052605013473,CLI,49,22,15,457.0,6855.0,1
2026-05-26,37,2026052605013687,DOLTI,42,59,100,358.0,35800.0,1
2026-05-26,38,2026052605013563,DOLTI,44,44,17,357.3,6074.1,1
2026-05-26,39,2026052605013562,DOLTI,25,44,100,357.5,35750.0,1
2026-05-26,40,2026052605013561,DOLTI,58,44,200,357.6,71520.0,1
2026-05-26,41,2026052605013560,DOLTI,42,44,38,357.8,13596.4,1
2026-05-26,42,2026052605013559,DOLTI,42,44,345,357.9,123475.5,1
2026-05-26,43,2026052605013550,DOLTI,56,59,80,358.0,28640.0,1
2026-05-26,44,2026052605013491,DOLTI,42,14,43,357.9,15389.7,1
2026-05-26,45,2026052605013827,DORDI,38,48,243,283.0,68769.0,1
2026-05-26,46,2026052605013826,DORDI,49,48,157,283.0,44431.0,1
2026-05-26,47,2026052605013548,DORDI,11,34,4,282.0,1128.0,1
2026-05-26,48,2026052605013345,DORDI,49,35,695,283.0,196685.0,1
2026-05-26,49,2026052605013745,EHPL,45,42,10,405.0,4050.0,1
2026-05-26,50,2026052605013665,EHPL,39,42,100,405.0,40500.0,1
2026-05-26,51,2026052605013575,EHPL,89,33,100,404.5,40450.0,1
2026-05-26,52,2026052605013354,EHPL,89,42,130,405.0,52650.0,1
2026-05-26,53,2026052605013353,EHPL,89,42,870,405.0,352350.0,1
2026-05-26,54,2026052605013784,ENL,60,56,10,899.9,8999.0,1
