Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-05-25,1,2026052505018668,AHL,56,58,10,508.9,5089.0,1
2026-05-25,2,2026052505018667,AHL,56,56,20,506.0,10120.0,1
2026-05-25,3,2026052505018641,AHL,1,74,100,504.5,50450.0,1
2026-05-25,4,2026052505018333,AHL,85,74,100,505.0,50500.0,1
2026-05-25,5,2026052505018291,AHL,8,56,200,505.0,101000.0,1
2026-05-25,6,2026052505018290,AHL,42,56,50,505.2,25260.0,1
2026-05-25,7,2026052505018289,AHL,42,56,50,505.4,25270.0,1
2026-05-25,8,2026052505018288,AHL,35,56,400,505.5,202200.0,1
2026-05-25,9,2026052505018287,AHL,14,56,43,505.6,21740.8,1
2026-05-25,10,2026052505018286,AHL,25,56,100,505.7,50570.0,1
2026-05-25,11,2026052505018285,AHL,47,56,150,506.0,75900.0,1
2026-05-25,12,2026052505018575,BBC,49,13,10,4815.0,48150.0,1
2026-05-25,13,2026052505018480,BBC,49,58,10,4800.0,48000.0,1
2026-05-25,14,2026052505018701,BEDC,34,49,100,381.1,38110.0,1
2026-05-25,15,2026052505018686,BEDC,16,49,10,381.1,3811.0,1
2026-05-25,16,2026052505018634,BEDC,1,71,446,380.0,169480.0,1
2026-05-25,17,2026052505018633,BEDC,68,71,50,380.0,19000.0,1
2026-05-25,18,2026052505018632,BEDC,57,71,15,380.0,5700.0,1
2026-05-25,19,2026052505018631,BEDC,91,71,100,380.0,38000.0,1
2026-05-25,20,2026052505018549,BEDC,45,18,438,380.0,166440.0,1
2026-05-25,21,2026052505018548,BEDC,42,18,30,380.0,11400.0,1
2026-05-25,22,2026052505018547,BEDC,41,18,30,380.6,11418.0,1
2026-05-25,23,2026052505018457,BEDC,41,38,50,381.0,19050.0,1
2026-05-25,24,2026052505018456,BEDC,52,38,80,381.0,30480.0,1
2026-05-25,25,2026052505018455,BEDC,52,38,62,381.0,23622.0,1
2026-05-25,26,2026052505018630,BEDC,91,71,100,380.0,38000.0,1
2026-05-25,27,2026052505018629,BEDC,91,71,100,380.0,38000.0,1
2026-05-25,28,2026052505018628,BEDC,21,71,189,380.0,71820.0,1
2026-05-25,29,2026052505018570,BEDC,21,38,11,380.0,4180.0,1
2026-05-25,30,2026052505018569,BEDC,45,38,27,380.0,10260.0,1
2026-05-25,31,2026052505018568,BEDC,45,38,562,380.0,213560.0,1
2026-05-25,32,2026052505018702,BHDC,94,80,50,478.0,23900.0,1
2026-05-25,33,2026052505018620,BHDC,94,80,50,478.0,23900.0,1
2026-05-25,34,2026052505018559,BHDC,94,80,50,478.0,23900.0,1
2026-05-25,35,2026052505018465,BHDC,94,80,50,478.0,23900.0,1
2026-05-25,36,2026052505018710,BHL,39,52,60,228.1,13686.0,1
2026-05-25,37,2026052505018612,BHL,39,89,1400,228.1,319340.0,1
2026-05-25,38,2026052505018588,BHL,47,52,40,228.2,9128.0,1
2026-05-25,39,2026052505018554,BHL,47,7,10,228.2,2282.0,1
2026-05-25,40,2026052505018318,BHL,58,58,100,228.5,22850.0,1
