Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-09-22,1,2026092205019465,SIKLES,25,56,10,585.0,5850.0,1
2026-09-22,2,2026092205019464,SIKLES,65,58,10,576.2,5762.0,1
2026-09-22,3,2026092205019463,MANDU,66,58,10,754.0,7540.0,1
2026-09-22,4,2026092205019462,SONA,46,45,10,404.0,4040.0,1
2026-09-22,5,2026092205019461,SHIVM,59,48,155,684.1,106035.5,1
2026-09-22,6,2026092205019460,SHIVM,49,48,845,685.0,578825.0,1
2026-09-22,7,2026092205019459,HDL,33,48,50,1284.0,64200.0,1
2026-09-22,8,2026092205019458,SHIVM,49,6,200,685.0,137000.0,1
2026-09-22,9,2026092205019457,SHIVM,49,74,955,685.0,654175.0,1
2026-09-22,10,2026092205019456,GCIL,42,45,271,382.0,103522.0,1
2026-09-22,11,2026092205019455,GCIL,42,28,314,381.8,119885.2,1
2026-09-22,12,2026092205019454,GCIL,42,16,200,381.8,76360.0,1
2026-09-22,13,2026092205019453,GCIL,42,45,50,381.5,19075.0,1
2026-09-22,14,2026092205019452,GCIL,42,22,880,381.5,335720.0,1
2026-09-22,15,2026092205019451,GCIL,42,42,100,381.0,38100.0,1
2026-09-22,16,2026092205019450,GCIL,42,56,385,381.0,146685.0,1
2026-09-22,17,2026092205019449,NRIC,14,83,10,832.0,8320.0,1
2026-09-22,18,2026092205019448,HDL,57,48,100,1284.0,128400.0,1
2026-09-22,19,2026092205019447,NRN,80,71,320,1448.0,463360.0,1
2026-09-22,20,2026092205019446,CKHL,57,50,10,588.0,5880.0,1
2026-09-22,21,2026092205019445,USHL,85,35,10,515.0,5150.0,1
2026-09-22,22,2026092205019444,SONA,17,45,20,404.0,8080.0,1
2026-09-22,23,2026092205019443,NIFRA,58,34,10,257.9,2579.0,1
2026-09-22,24,2026092205019442,SANVI,49,49,10,580.0,5800.0,1
2026-09-22,25,2026092205019441,BEDC,62,42,10,315.9,3159.0,1
2026-09-22,26,2026092205019440,SHIVM,34,74,10,685.0,6850.0,1
2026-09-22,27,2026092205019439,PPL,58,45,300,333.0,99900.0,1
2026-09-22,28,2026092205019438,TAMOR,84,21,30,533.0,15990.0,1
2026-09-22,29,2026092205019437,HATHY,38,26,10,489.0,4890.0,1
2026-09-22,30,2026092205019436,MKHC,13,40,23,265.0,6095.0,1
2026-09-22,31,2026092205019435,HATHY,99,26,10,489.0,4890.0,1
2026-09-22,32,2026092205019434,EHPL,29,58,20,333.8,6676.0,1
2026-09-22,33,2026092205019433,ENL,60,71,10,559.0,5590.0,1
2026-09-22,34,2026092205019432,HHL,4,92,52,342.0,17784.0,1
2026-09-22,35,2026092205019431,HHL,4,59,38,341.5,12977.0,1
2026-09-22,36,2026092205019430,HHL,4,14,40,341.3,13652.0,1
2026-09-22,37,2026092205019429,HDL,58,49,12,1283.0,15396.0,1
2026-09-22,38,2026092205019428,MAKAR,42,98,1688,418.2,705921.6,1
2026-09-22,39,2026092205019427,MAKAR,56,98,2000,418.5,837000.0,1
2026-09-22,40,2026092205019426,MAKAR,34,98,220,418.5,92070.0,1
2026-09-22,41,2026092205019425,MAKAR,58,98,11,418.8,4606.8,1
2026-09-22,42,2026092205019424,MAKAR,13,98,100,418.8,41880.0,1
2026-09-22,43,2026092205019423,MAKAR,1,98,81,419.0,33939.0,1
2026-09-22,44,2026092205019422,CLI,58,19,190,440.2,83638.0,1
2026-09-22,45,2026092205019421,SMJC,35,41,10,420.9,4209.0,1
2026-09-22,46,2026092205019420,STC,6,34,10,5590.0,55900.0,1
2026-09-22,47,2026092205019419,HATHY,6,26,20,489.0,9780.0,1
2026-09-22,48,2026092205019418,ILI,58,42,10,435.0,4350.0,1
2026-09-22,49,2026092205019417,TAMOR,64,43,1580,531.6,839928.0,1
2026-09-22,50,2026092205019416,TAMOR,64,43,200,531.6,106320.0,1
2026-09-22,51,2026092205019415,TAMOR,58,43,100,531.6,53160.0,1
2026-09-22,52,2026092205019414,TAMOR,74,43,50,531.7,26585.0,1
2026-09-22,53,2026092205019413,TAMOR,54,43,50,532.0,26600.0,1
2026-09-22,54,2026092205019412,TAMOR,46,43,20,532.0,10640.0,1
2026-09-22,55,2026092205019411,MEHL,57,81,700,259.0,181300.0,1
2026-09-22,56,2026092205019410,VLUCL,14,32,10,395.9,3959.0,1
2026-09-22,57,2026092205019409,CLI,29,52,10,441.0,4410.0,1
2026-09-22,58,2026092205019408,HDL,58,62,100,1283.0,128300.0,1
2026-09-22,59,2026092205019407,HDL,58,22,190,1283.0,243770.0,1
2026-09-22,60,2026092205019406,HDL,58,22,10,1283.0,12830.0,1
2026-09-22,61,2026092205019405,RFPL,34,45,20,341.0,6820.0,1
2026-09-22,62,2026092205019404,HIDCL,7,58,10,262.0,2620.0,1
2026-09-22,63,2026092205019403,HRL,38,45,32,517.2,16550.4,1
2026-09-22,64,2026092205019402,DOLTI,6,1,30,307.0,9210.0,1
2026-09-22,65,2026092205019401,TAMOR,22,21,20,533.0,10660.0,1
2026-09-22,66,2026092205019400,NTC,92,65,211,920.0,194120.0,1
2026-09-22,67,2026092205019399,NTC,92,49,50,920.0,46000.0,1
2026-09-22,68,2026092205019398,NTC,92,58,229,920.0,210680.0,1
2026-09-22,69,2026092205019397,NTC,92,54,10,915.0,9150.0,1
2026-09-22,70,2026092205019396,CIT,18,51,10,1749.0,17490.0,1
2026-09-22,71,2026092205019395,CIT,18,17,20,1748.0,34960.0,1
2026-09-22,72,2026092205019394,TPC,26,42,10,369.9,3699.0,1
2026-09-22,73,2026092205019393,PPL,61,38,76,334.0,25384.0,1
2026-09-22,74,2026092205019392,SPL,82,25,10,618.3,6183.0,1
2026-09-22,75,2026092205019391,SPL,82,58,10,618.0,6180.0,1
2026-09-22,76,2026092205019390,SPL,82,56,15,615.0,9225.0,1
2026-09-22,77,2026092205019389,SPL,82,32,150,612.0,91800.0,1
2026-09-22,78,2026092205019388,SPL,82,58,10,611.0,6110.0,1
2026-09-22,79,2026092205019387,RAWA,38,38,50,428.0,21400.0,1
2026-09-22,80,2026092205019386,HATHY,3,26,550,489.0,268950.0,1
2026-09-22,81,2026092205019385,SONA,57,45,60,404.0,24240.0,1
2026-09-22,82,2026092205019384,SONA,57,5,10,404.0,4040.0,1
2026-09-22,83,2026092205019383,HHL,84,14,10,341.3,3413.0,1
2026-09-22,84,2026092205019382,HHL,84,42,30,341.0,10230.0,1
2026-09-22,85,2026092205019381,MAKAR,1,48,70,419.0,29330.0,1
2026-09-22,86,2026092205019380,MAKAR,1,18,349,418.9,146196.1,1
2026-09-22,87,2026092205019379,MCHL,42,58,20,272.0,5440.0,1
2026-09-22,88,2026092205019378,BEDC,74,53,500,315.0,157500.0,1
2026-09-22,89,2026092205019377,HDL,58,22,10,1283.0,12830.0,1
2026-09-22,90,2026092205019376,HDL,13,22,89,1283.0,114187.0,1
2026-09-22,91,2026092205019375,PPL,61,36,20,334.0,6680.0,1
2026-09-22,92,2026092205019374,PPL,61,58,75,334.0,25050.0,1
2026-09-22,93,2026092205019373,PPL,61,43,300,334.0,100200.0,1
2026-09-22,94,2026092205019372,PPL,61,26,239,334.0,79826.0,1
2026-09-22,95,2026092205019371,PPL,61,44,90,334.0,30060.0,1
2026-09-22,96,2026092205019370,SPHL,39,33,10,512.1,5121.0,1
2026-09-22,97,2026092205019369,VLUCL,5,58,50,390.1,19505.0,1
2026-09-22,98,2026092205019368,SMJC,47,13,390,421.0,164190.0,1
2026-09-22,99,2026092205019367,SMJC,49,13,30,421.1,12633.0,1
2026-09-22,100,2026092205019366,HDL,90,41,100,1285.0,128500.0,1
2026-09-22,101,2026092205019365,HDL,90,74,10,1285.0,12850.0,1
2026-09-22,102,2026092205019364,HDL,90,71,100,1285.0,128500.0,1
2026-09-22,103,2026092205019363,HDL,90,53,60,1285.0,77100.0,1
2026-09-22,104,2026092205019362,HDL,90,26,100,1285.0,128500.0,1
2026-09-22,105,2026092205019361,HDL,90,13,50,1285.0,64250.0,1
2026-09-22,106,2026092205019360,HDL,90,44,480,1285.0,616800.0,1
2026-09-22,107,2026092205019359,HDL,90,49,100,1283.8,128380.0,1
2026-09-22,108,2026092205019358,MEHL,57,42,50,259.0,12950.0,1
2026-09-22,109,2026092205019357,RHGCL,68,18,42,273.9,11503.8,1
2026-09-22,110,2026092205019356,CHDC,6,32,50,2386.1,119305.0,1
2026-09-22,111,2026092205019355,CLI,58,48,279,440.2,122815.8,1
2026-09-22,112,2026092205019354,CKHL,45,17,69,571.0,39399.0,1
2026-09-22,113,2026092205019353,MEL,46,47,20,216.0,4320.0,1
2026-09-22,114,2026092205019352,SAHAS,58,57,30,697.0,20910.0,1
2026-09-22,115,2026092205019351,ILI,50,35,10,431.6,4316.0,1
2026-09-22,116,2026092205019350,MANDU,58,7,10,742.1,7421.0,1
2026-09-22,117,2026092205019349,PPL,34,44,10,334.0,3340.0,1
2026-09-22,118,2026092205019348,PPL,34,52,15,333.5,5002.5,1
2026-09-22,119,2026092205019347,PPL,34,34,100,333.5,33350.0,1
2026-09-22,120,2026092205019346,SHIVM,13,26,507,684.0,346788.0,1
2026-09-22,121,2026092205019345,SHIVM,14,26,78,684.1,53359.8,1
2026-09-22,122,2026092205019344,SHIVM,100,26,20,684.2,13684.0,1
2026-09-22,123,2026092205019343,SHIVM,57,26,145,684.3,99223.5,1
2026-09-22,124,2026092205019342,SHIVM,1,26,50,684.3,34215.0,1
2026-09-22,125,2026092205019341,SHIVM,58,26,200,684.4,136880.0,1
2026-09-22,126,2026092205019340,SHIVM,74,26,4000,684.5,2738000.0,1
2026-09-22,127,2026092205019339,HIDCL,32,95,1473,261.2,384747.6,1
2026-09-22,128,2026092205019338,HATHY,8,26,100,489.0,48900.0,1
2026-09-22,129,2026092205019337,TAMOR,58,21,131,533.0,69823.0,1
2026-09-22,130,2026092205019336,TAMOR,58,84,39,533.0,20787.0,1
2026-09-22,131,2026092205019335,MEHL,57,40,54,259.0,13986.0,1
2026-09-22,132,2026092205019334,MEHL,36,40,16,259.1,4145.6,1
2026-09-22,133,2026092205019333,PHCL,74,7,50,323.0,16150.0,1
2026-09-22,134,2026092205019332,GCIL,49,56,115,381.0,43815.0,1
2026-09-22,135,2026092205019331,GCIL,49,58,85,381.0,32385.0,1
2026-09-22,136,2026092205019330,DOLTI,6,19,482,307.0,147974.0,1
2026-09-22,137,2026092205019329,DOLTI,42,19,336,307.0,103152.0,1
2026-09-22,138,2026092205019328,DOLTI,34,19,185,307.2,56832.0,1
2026-09-22,139,2026092205019327,BBC,44,45,40,4102.0,164080.0,1
2026-09-22,140,2026092205019326,NTC,92,58,58,920.0,53360.0,1
2026-09-22,141,2026092205019325,NTC,92,65,1207,920.0,1110440.0,1
2026-09-22,142,2026092205019324,NTC,92,57,10,920.0,9200.0,1
