Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-07-20,1,2026072005013732,AHL,49,89,60,439.9,26394.0,1
2026-07-20,2,2026072005013497,AHL,49,58,20,439.9,8798.0,1
2026-07-20,3,2026072005013496,AHL,49,90,120,439.9,52788.0,1
2026-07-20,4,2026072005013911,BEDC,18,47,25,334.0,8350.0,1
2026-07-20,5,2026072005013910,BEDC,51,47,100,334.1,33410.0,1
2026-07-20,6,2026072005013909,BEDC,58,47,150,334.2,50130.0,1
2026-07-20,7,2026072005013937,BHDC,41,3,10,447.5,4475.0,1
2026-07-20,8,2026072005013795,BHL,38,49,18,218.1,3925.8,1
2026-07-20,9,2026072005013794,BHL,26,49,187,218.1,40784.7,1
2026-07-20,10,2026072005013748,BHL,26,58,13,218.1,2835.3,1
2026-07-20,11,2026072005013747,BHL,54,58,45,218.2,9819.0,1
2026-07-20,12,2026072005013645,BHL,41,5,35,219.0,7665.0,1
2026-07-20,13,2026072005013644,BHL,41,16,100,218.9,21890.0,1
2026-07-20,14,2026072005013573,BHL,92,45,196,218.3,42786.8,1
2026-07-20,15,2026072005013572,BHL,92,48,456,218.2,99499.2,1
2026-07-20,16,2026072005013543,BHL,49,48,449,218.2,97971.8,1
2026-07-20,17,2026072005013639,BHL,42,11,55,218.0,11990.0,1
2026-07-20,18,2026072005013638,BHL,45,11,945,218.1,206104.5,1
2026-07-20,19,2026072005013615,BHL,75,5,400,219.0,87600.0,1
2026-07-20,20,2026072005013578,BHL,42,42,967,218.0,210806.0,1
2026-07-20,21,2026072005013577,BHL,41,42,33,218.0,7194.0,1
2026-07-20,22,2026072005013574,BHL,92,5,258,219.0,56502.0,1
2026-07-20,23,2026072005013871,BHPL,32,39,40,486.1,19444.0,1
2026-07-20,24,2026072005013870,BHPL,54,39,50,486.2,24310.0,1
2026-07-20,25,2026072005013869,BHPL,50,39,10,490.0,4900.0,1
2026-07-20,26,2026072005013868,BHPL,57,39,200,492.1,98420.0,1
2026-07-20,27,2026072005013772,BHPL,56,45,10,496.0,4960.0,1
2026-07-20,28,2026072005013628,BHPL,56,45,10,496.0,4960.0,1
2026-07-20,29,2026072005013617,BHPL,50,1,40,490.0,19600.0,1
2026-07-20,30,2026072005013616,BHPL,95,1,50,491.1,24555.0,1
2026-07-20,31,2026072005013754,BNHC,58,49,32,298.0,9536.0,1
2026-07-20,32,2026072005013753,BNHC,49,49,48,298.0,14304.0,1
2026-07-20,33,2026072005013752,BNHC,32,49,20,298.4,5968.0,1
2026-07-20,34,2026072005013700,BNHC,74,26,50,298.5,14925.0,1
2026-07-20,35,2026072005013629,BNHC,47,26,200,298.5,59700.0,1
2026-07-20,36,2026072005013619,BNHC,57,33,20,299.0,5980.0,1
2026-07-20,37,2026072005013618,BNHC,57,59,80,299.0,23920.0,1
2026-07-20,38,2026072005013861,CHDC,46,25,10,2218.0,22180.0,1
2026-07-20,39,2026072005013816,CHDC,50,39,26,2218.8,57688.8,1
2026-07-20,40,2026072005013815,CHDC,50,39,90,2218.5,199665.0,1
2026-07-20,41,2026072005013814,CHDC,50,53,25,2218.4,55460.0,1
2026-07-20,42,2026072005013813,CHDC,50,50,15,2218.3,33274.5,1
2026-07-20,43,2026072005013812,CHDC,50,5,14,2215.0,31010.0,1
2026-07-20,44,2026072005013778,CHDC,26,5,26,2215.0,57590.0,1
2026-07-20,45,2026072005013652,CHDC,48,5,13,2215.0,28795.0,1
2026-07-20,46,2026072005013563,CHDC,85,69,170,2215.0,376550.0,1
2026-07-20,47,2026072005013562,CHDC,85,50,10,2214.9,22149.0,1
2026-07-20,48,2026072005013561,CHDC,85,48,50,2214.0,110700.0,1
2026-07-20,49,2026072005013756,CIT,41,45,60,1710.0,102600.0,1
2026-07-20,50,2026072005013712,CIT,5,45,30,1710.0,51300.0,1
2026-07-20,51,2026072005013613,CIT,22,38,10,1710.0,17100.0,1
2026-07-20,52,2026072005013583,CIT,51,38,10,1710.0,17100.0,1
2026-07-20,53,2026072005013929,CKHL,82,35,146,648.9,94739.4,1
2026-07-20,54,2026072005013928,CKHL,82,21,150,648.0,97200.0,1
2026-07-20,55,2026072005013927,CKHL,82,39,40,648.0,25920.0,1
2026-07-20,56,2026072005013926,CKHL,82,44,84,648.0,54432.0,1
2026-07-20,57,2026072005013925,CKHL,82,29,30,647.0,19410.0,1
2026-07-20,58,2026072005013924,CKHL,82,39,60,639.6,38376.0,1
2026-07-20,59,2026072005013923,CKHL,82,58,50,634.0,31700.0,1
2026-07-20,60,2026072005013922,CKHL,82,26,40,631.0,25240.0,1
2026-07-20,61,2026072005013916,CKHL,57,26,10,631.0,6310.0,1
