Date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount,Page
2026-05-14,1,2026051405015240,AHL,56,74,968,510.0,493680.0,1
2026-05-14,2,2026051405015239,AHL,25,74,32,510.0,16320.0,1
2026-05-14,3,2026051405015145,BBC,62,58,10,4813.6,48136.0,1
2026-05-14,4,2026051405015601,BEDC,39,18,10,361.9,3619.0,1
2026-05-14,5,2026051405015359,BEDC,26,49,30,359.2,10776.0,1
2026-05-14,6,2026051405015358,BEDC,42,49,10,359.2,3592.0,1
2026-05-14,7,2026051405015429,BEDC,45,25,56,359.0,20104.0,1
2026-05-14,8,2026051405015428,BEDC,45,25,58,359.0,20822.0,1
2026-05-14,9,2026051405015360,BEDC,45,49,161,359.0,57799.0,1
2026-05-14,10,2026051405015511,BGWT,47,22,10,679.0,6790.0,1
2026-05-14,11,2026051405015226,BGWT,47,58,91,667.0,60697.0,1
2026-05-14,12,2026051405015186,BGWT,47,58,31,667.9,20704.9,1
2026-05-14,13,2026051405015152,BGWT,47,22,91,667.0,60697.0,1
2026-05-14,14,2026051405015123,BGWT,47,74,91,667.0,60697.0,1
2026-05-14,15,2026051405015349,BGWT,47,6,10,672.0,6720.0,1
2026-05-14,16,2026051405015348,BGWT,47,32,16,670.6,10729.6,1
2026-05-14,17,2026051405015347,BGWT,47,57,200,670.0,134000.0,1
2026-05-14,18,2026051405015346,BGWT,47,57,80,670.0,53600.0,1
2026-05-14,19,2026051405015345,BGWT,47,58,11,669.0,7359.0,1
2026-05-14,20,2026051405015344,BGWT,47,57,50,668.9,33445.0,1
2026-05-14,21,2026051405015354,BGWT,47,49,20,679.0,13580.0,1
2026-05-14,22,2026051405015353,BGWT,47,43,20,675.0,13500.0,1
2026-05-14,23,2026051405015352,BGWT,47,44,10,675.0,6750.0,1
2026-05-14,24,2026051405015351,BGWT,47,8,71,675.0,47925.0,1
2026-05-14,25,2026051405015350,BGWT,47,41,11,675.0,7425.0,1
2026-05-14,26,2026051405015436,BHDC,89,84,81,456.0,36936.0,1
2026-05-14,27,2026051405015435,BHDC,89,84,19,455.9,8662.1,1
2026-05-14,28,2026051405015432,BHDC,8,84,10,455.9,4559.0,1
2026-05-14,29,2026051405015318,BHDC,38,84,261,455.9,118989.9,1
2026-05-14,30,2026051405015317,BHDC,38,42,39,455.5,17764.5,1
2026-05-14,31,2026051405015274,BHDC,45,84,280,455.0,127400.0,1
2026-05-14,32,2026051405015273,BHDC,58,84,100,455.1,45510.0,1
2026-05-14,33,2026051405015272,BHDC,32,84,50,455.3,22765.0,1
2026-05-14,34,2026051405015271,BHDC,58,84,50,455.3,22765.0,1
2026-05-14,35,2026051405015270,BHDC,42,84,500,455.4,227700.0,1
